Category,Word,FirstLetter,Word,Freq
Stadt,Oberstadtfeld,O,Oberstadtfeld,1
Stadt,Oberstaufen,O,Oberstaufen,10
Stadt,Oberstaufenbach,O,Oberstaufenbach,1
Stadt,Oberstdorf,O,Oberstdorf,171
Stadt,Oberstenfeld,O,Oberstenfeld,10
Stadt,Oberstreu,O,Oberstreu,3
Stadt,Obersulm,O,Obersulm,1
Stadt,Obertaufkirchen,O,Obertaufkirchen,6
Stadt,Oberteuringen,O,Oberteuringen,2
Stadt,Oberthal,O,Oberthal,6
Stadt,Oberthulba,O,Oberthulba,5
Stadt,Obertiefenbach,O,Obertiefenbach,2
Stadt,Obertraubling,O,Obertraubling,5
Stadt,Obertrubach,O,Obertrubach,2
Stadt,Obertshausen,O,Obertshausen,36
Stadt,Oberuckersee,O,Oberuckersee,1
Stadt,Oberviechtach,O,Oberviechtach,18
Stadt,Oberweiler,O,Oberweiler,3
Stadt,Oberweiler im Tal,O,Oberweiler im Tal,1
Stadt,Oberweis,O,Oberweis,3
Stadt,Oberwesel,O,Oberwesel,27
Stadt,Oberwiera,O,Oberwiera,1
Stadt,Oberwies,O,Oberwies,1
Stadt,Oberwiesen,O,Oberwiesen,1
Stadt,Oberwiesenthal,O,Oberwiesenthal,40
Stadt,Oberwolfach,O,Oberwolfach,23
Stadt,Oberzent,O,Oberzent,8
Stadt,Oberzissen,O,Oberzissen,2
Stadt,Obhausen,O,Obhausen,1
Stadt,Obing,O,Obing,4
Stadt,Obrigheim,O,Obrigheim,9
Stadt,Ochsenfurt,O,Ochsenfurt,16
Stadt,Ochsenhausen,O,Ochsenhausen,28
Stadt,Ochtendung,O,Ochtendung,7
Stadt,Ochtersum,O,Ochtersum,3
Stadt,Ochtrup,O,Ochtrup,32
Stadt,Ockenfels,O,Ockenfels,1
Stadt,Ockenheim,O,Ockenheim,4
Stadt,Ockfen,O,Ockfen,3
Stadt,Odelzhausen,O,Odelzhausen,10
Stadt,Odenbach,O,Odenbach,5
Stadt,Odenthal,O,Odenthal,63
Stadt,Oderaue,O,Oderaue,2
Stadt,Oderberg,O,Oderberg,13
Stadt,Odervorland,O,Odervorland,1
Stadt,Oderwald,O,Oderwald,1
Stadt,Oderwitz,O,Oderwitz,9
Stadt,Oebisfelde-Weferlingen,O,Oebisfelde-Weferlingen,4
Stadt,Oederan,O,Oederan,17
Stadt,Oedheim,O,Oedheim,3
Stadt,Oelde,O,Oelde,27
Stadt,Oelsnitz/Vogtl.,O,Oelsnitz/Vogtl.,2
Stadt,Oer-Erkenschwick,O,Oer-Erkenschwick,13
Stadt,Oerlenbach,O,Oerlenbach,4
Stadt,Oerlinghausen,O,Oerlinghausen,17
Stadt,Oersberg,O,Oersberg,1
Stadt,Oersdorf,O,Oersdorf,2
Stadt,Oesterdeichstrich,O,Oesterdeichstrich,2
Stadt,Oestrich-Winkel,O,Oestrich-Winkel,12
Stadt,Oettersdorf,O,Oettersdorf,1
Stadt,Oetzen,O,Oetzen,2
Stadt,Oeversee,O,Oeversee,1
Stadt,Offenau,O,Offenau,3
Stadt,Offenbach am Main,O,Offenbach am Main,26
Stadt,Offenbach an der Queich,O,Offenbach an der Queich,1
Stadt,Offenberg,O,Offenberg,8
Stadt,Offenburg,O,Offenburg,277
Stadt,Offenhausen,O,Offenhausen,10
Stadt,Offingen,O,Offingen,4
Stadt,Offstein,O,Offstein,2
Stadt,Ofterdingen,O,Ofterdingen,6
Stadt,Ofterschwang,O,Ofterschwang,4
Stadt,Oftersheim,O,Oftersheim,10
Stadt,Oggelshausen,O,Oggelshausen,3
Stadt,Ohlsbach,O,Ohlsbach,8
Stadt,Ohlstadt,O,Ohlstadt,7
Stadt,Ohmden,O,Ohmden,1
Stadt,Ohne,O,Ohne,3036
Stadt,Ohorn,O,Ohorn,5
Stadt,Ohrdruf,O,Ohrdruf,17
Stadt,Ohrenbach,O,Ohrenbach,1
Stadt,Öhringen,Ö,Öhringen,36
Stadt,Ohrum,O,Ohrum,1
Stadt,Olbernhau,O,Olbernhau,27
Stadt,Olbersdorf,O,Olbersdorf,4
Stadt,Ölbronn-Dürrn,Ö,Ölbronn-Dürrn,2
Stadt,Olching,O,Olching,44
Stadt,Oldenburg in Holstein,O,Oldenburg in Holstein,4
Stadt,Oldenburg-Land,O,Oldenburg-Land,2
Stadt,Oldenbüttel,O,Oldenbüttel,1
Stadt,Oldendorf,O,Oldendorf,59
Stadt,Oldendorf-Himmelpforten,O,Oldendorf-Himmelpforten,1
Stadt,Oldenswort,O,Oldenswort,3
Stadt,Oldsum,O,Oldsum,1
Stadt,Olfen,O,Olfen,41
Stadt,Ollendorf,O,Ollendorf,4
Stadt,Öllingen,Ö,Öllingen,1
Stadt,Olpe,O,Olpe,130
Stadt,Olsberg,O,Olsberg,43
Stadt,Olsbrücken,O,Olsbrücken,1
Stadt,Olzheim,O,Olzheim,2
Stadt,Öpfingen,Ö,Öpfingen,1
Stadt,Oppach,O,Oppach,11
Stadt,Oppenau,O,Oppenau,18
Stadt,Oppenheim,O,Oppenheim,54
Stadt,Oppenweiler,O,Oppenweiler,14
Stadt,Oppershausen,O,Oppershausen,1
Stadt,Oppurg,O,Oppurg,2
Stadt,Oranienbaum-Wörlitz,O,Oranienbaum-Wörlitz,3
Stadt,Oranienburg,O,Oranienburg,108
Stadt,Orbis,O,Orbis,12
Stadt,Orlamünde,O,Orlamünde,4
Stadt,Ormont,O,Ormont,3
Stadt,Ornbau,O,Ornbau,2
Stadt,Orsingen-Nenzingen,O,Orsingen-Nenzingen,1
Stadt,Ortenberg,O,Ortenberg,8
Stadt,Ortenburg,O,Ortenburg,30
Stadt,Ortrand,O,Ortrand,12
Stadt,Osann-Monzel,O,Osann-Monzel,3
Stadt,Osburg,O,Osburg,18
Stadt,Oschatz,O,Oschatz,35
Stadt,Osdorf,O,Osdorf,11
Stadt,Osing,O,Osing,1
Stadt,Osloß,O,Osloß,2
Stadt,Osnabrück,O,Osnabrück,1245
Stadt,Oßling,O,Oßling,1
Stadt,Ostbevern,O,Ostbevern,17
Stadt,Osteel,O,Osteel,9
Stadt,Ostelsheim,O,Ostelsheim,4
Stadt,Osten,O,Osten,4067
Stadt,Osterberg,O,Osterberg,11
Stadt,Osterburken,O,Osterburken,21
Stadt,Osterby,O,Osterby,3
Stadt,Ostercappeln,O,Ostercappeln,21
Stadt,Ostereistedt,O,Ostereistedt,4
Stadt,Osterfeld,O,Osterfeld,10
Stadt,Osterheide,O,Osterheide,8
Stadt,Osterhofen,O,Osterhofen,6
Stadt,Osterholz-Scharmbeck,O,Osterholz-Scharmbeck,35
Stadt,Osterode am Harz,O,Osterode am Harz,22
Stadt,Osterrönfeld,O,Osterrönfeld,1
Stadt,Osterspai,O,Osterspai,2
Stadt,Osterstedt,O,Osterstedt,1
Stadt,Osterwald,O,Osterwald,11
Stadt,Osterwieck,O,Osterwieck,3
Stadt,Osterzell,O,Osterzell,1
Stadt,Ostfildern,O,Ostfildern,50
Stadt,Ostheide,O,Ostheide,2
Stadt,Osthofen,O,Osthofen,16
Stadt,Ostrach,O,Ostrach,9
Stadt,Ostramondra,O,Ostramondra,2
Stadt,Ostrau,O,Ostrau,19
Stadt,Ostrhauderfehn,O,Ostrhauderfehn,2
Stadt,Östringen,Ö,Östringen,8
Stadt,Ostritz,O,Ostritz,12
Stadt,Ostrohe,O,Ostrohe,1
Stadt,Oststeinbek,O,Oststeinbek,3
Stadt,Ötigheim,Ö,Ötigheim,5
Stadt,Ötisheim,Ö,Ötisheim,6
Stadt,Ottenbach,O,Ottenbach,5
Stadt,Ottendorf,O,Ottendorf,14
Stadt,Ottendorf-Okrilla,O,Ottendorf-Okrilla,25
Stadt,Ottenhofen,O,Ottenhofen,13
Stadt,Ottenhöfen im Schwarzwald,O,Ottenhöfen im Schwarzwald,1
Stadt,Ottenstein,O,Ottenstein,9
Stadt,Otter,O,Otter,48
Stadt,Otterbach,O,Otterbach,10
Stadt,Otterbach-Otterberg,O,Otterbach-Otterberg,1
Stadt,Otterberg,O,Otterberg,9
Stadt,Otterfing,O,Otterfing,15
Stadt,Otterndorf,O,Otterndorf,17
Stadt,Ottersberg,O,Ottersberg,33
Stadt,Ottersheim,O,Ottersheim,3
Stadt,Otterstadt,O,Otterstadt,6
Stadt,Ottersweier,O,Ottersweier,8
Stadt,Otterwisch,O,Otterwisch,2
Stadt,Otting,O,Otting,1
Stadt,Ottobeuren,O,Ottobeuren,21
Stadt,Ottobrunn,O,Ottobrunn,38
Stadt,Ottrau,O,Ottrau,10
Stadt,Ottweiler,O,Ottweiler,33
Stadt,Otzberg,O,Otzberg,3
Stadt,Otzing,O,Otzing,1
Stadt,Ötzingen,Ö,Ötzingen,4
Stadt,Ovelgönne,O,Ovelgönne,2
Stadt,Overath,O,Overath,45
Stadt,Owen,O,Owen,119
Stadt,Owingen,O,Owingen,4
Stadt,Owschlag,O,Owschlag,6
Stadt,Oy-Mittelberg,O,Oy-Mittelberg,3
Stadt,Oybin,O,Oybin,7
Stadt,Oyten,O,Oyten,36
Stadt,Padenstedt,P,Padenstedt,2
Stadt,Paderborn,P,Paderborn,932
Stadt,Pähl,P,Pähl,9
Stadt,Pahlen,P,Pahlen,8
Stadt,Paitzdorf,P,Paitzdorf,2
Stadt,Palling,P,Palling,1
Stadt,Palzem,P,Palzem,2
Stadt,Pampow,P,Pampow,11
Stadt,Panker,P,Panker,2
Stadt,Panketal,P,Panketal,7
Stadt,Panschwitz-Kuckau,P,Panschwitz-Kuckau,14
Stadt,Panten,P,Panten,2
Stadt,Pantenburg,P,Pantenburg,1
Stadt,Papenburg,P,Papenburg,157
Stadt,Papendorf,P,Papendorf,6
Stadt,Papenhagen,P,Papenhagen,1
Stadt,Papenteich,P,Papenteich,5
Stadt,Pappenheim,P,Pappenheim,36
Stadt,Parchim,P,Parchim,71
Stadt,Parchimer Umland,P,Parchimer Umland,1
Stadt,Parchtitz,P,Parchtitz,1
Stadt,Parkstein,P,Parkstein,6
Stadt,Parkstetten,P,Parkstetten,3
Stadt,Parsau,P,Parsau,8
Stadt,Parsberg,P,Parsberg,18
Stadt,Parsteinsee,P,Parsteinsee,3
Stadt,Partenheim,P,Partenheim,3
Stadt,Partenstein,P,Partenstein,1
Stadt,Parthenstein,P,Parthenstein,2
Stadt,Pasewalk,P,Pasewalk,96
Stadt,Passade,P,Passade,1
Stadt,Passau,P,Passau,514
Stadt,Passow,P,Passow,11
Stadt,Pastetten,P,Pastetten,9
Stadt,Patersberg,P,Patersberg,1
Stadt,Patersdorf,P,Patersdorf,4
Stadt,Pattensen,P,Pattensen,19
Stadt,Patzig,P,Patzig,2
Stadt,Paulinenaue,P,Paulinenaue,2
Stadt,Paunzhausen,P,Paunzhausen,1
Stadt,Pausa-Mühltroff,P,Pausa-Mühltroff,1
Stadt,Pechbrunn,P,Pechbrunn,2
Stadt,Peenemünde,P,Peenemünde,20
Stadt,Peffingen,P,Peffingen,1
Stadt,Pegau,P,Pegau,7
Stadt,Pegnitz,P,Pegnitz,63
Stadt,Peine,P,Peine,187
Stadt,Peißenberg,P,Peißenberg,77
Stadt,Peiting,P,Peiting,70
Stadt,Peitz,P,Peitz,16
Stadt,Pellenz,P,Pellenz,5
Stadt,Pellingen,P,Pellingen,4
Stadt,Pellworm,P,Pellworm,10
Stadt,Pelm,P,Pelm,2
Stadt,Pemfling,P,Pemfling,2
Stadt,Penig,P,Penig,11
Stadt,Penkun,P,Penkun,2
Stadt,Pennigsehl,P,Pennigsehl,1
Stadt,Pentling,P,Pentling,3
Stadt,Penzberg,P,Penzberg,114
Stadt,Penzing,P,Penzing,32
Stadt,Penzlin,P,Penzlin,8
Stadt,Perach,P,Perach,1
Stadt,Perasdorf,P,Perasdorf,1
Stadt,Perl,P,Perl,38
Stadt,Perlacher Forst,P,Perlacher Forst,5
Stadt,Perlacher Forst,P,Perlacher Forst,5
Stadt,Perleberg,P,Perleberg,51
Stadt,Perlin,P,Perlin,3
Stadt,Petersaurach,P,Petersaurach,1
Stadt,Petersberg,P,Petersberg,64
Stadt,Petersdorf,P,Petersdorf,10
Stadt,Petershagen,P,Petershagen,23
Stadt,Petershagen/Eggersdorf,P,Petershagen/Eggersdorf,1
Stadt,Petershausen,P,Petershausen,15
Stadt,Pettendorf,P,Pettendorf,16
Stadt,Petting,P,Petting,7
Stadt,Pettstadt,P,Pettstadt,1
Stadt,Pfaffenhausen,P,Pfaffenhausen,10
Stadt,Pfaffenhofen,P,Pfaffenhofen,67
Stadt,Pfaffenweiler,P,Pfaffenweiler,25
Stadt,Pfaffing,P,Pfaffing,2
Stadt,Pfalzfeld,P,Pfalzfeld,2
Stadt,Pfalzgrafenweiler,P,Pfalzgrafenweiler,12
Stadt,Pfarrkirchen,P,Pfarrkirchen,81
Stadt,Pfarrweisach,P,Pfarrweisach,2
Stadt,Pfatter,P,Pfatter,3
Stadt,Pfedelbach,P,Pfedelbach,6
Stadt,Pfeffenhausen,P,Pfeffenhausen,11
Stadt,Pferdingsleben,P,Pferdingsleben,2
Stadt,Pfinztal,P,Pfinztal,7
Stadt,Pfofeld,P,Pfofeld,2
Stadt,Pförring,P,Pförring,3
Stadt,Pforzen,P,Pforzen,2
Stadt,Pforzheim,P,Pforzheim,294
Stadt,Pfreimd,P,Pfreimd,7
Stadt,Pfronten,P,Pfronten,23
Stadt,Pfullendorf,P,Pfullendorf,21
Stadt,Pfullingen,P,Pfullingen,18
Stadt,Pfungstadt,P,Pfungstadt,23
Stadt,Philippsburg,P,Philippsburg,39
Stadt,Philippsheim,P,Philippsheim,1
Stadt,Philippsreut,P,Philippsreut,1
Stadt,Picher,P,Picher,3
Stadt,Piding,P,Piding,7
Stadt,Pielenhofen,P,Pielenhofen,3
Stadt,Piesport,P,Piesport,3
Stadt,Pillig,P,Pillig,1
Stadt,Pilsach,P,Pilsach,2
Stadt,Pilsting,P,Pilsting,3
Stadt,Pinnau,P,Pinnau,2
Stadt,Pinneberg,P,Pinneberg,107
Stadt,Pinnow,P,Pinnow,12
Stadt,Pirk,P,Pirk,12
Stadt,Pirmasens,P,Pirmasens,95
Stadt,Pirmasens-Land,P,Pirmasens-Land,2
Stadt,Pirna,P,Pirna,211
Stadt,Pirow,P,Pirow,2
Stadt,Plaidt,P,Plaidt,6
Stadt,Planebruch,P,Planebruch,1
Stadt,Planegg,P,Planegg,21
Stadt,Planetal,P,Planetal,1
Stadt,Plankenfels,P,Plankenfels,1
Stadt,Plankstadt,P,Plankstadt,5
Stadt,Plate,P,Plate,103
Stadt,Platten,P,Platten,559
Stadt,Plattenburg,P,Plattenburg,3
Stadt,Plattling,P,Plattling,21
Stadt,Plau am See,P,Plau am See,14
Stadt,Plaue,P,Plaue,10
Stadt,Plauen,P,Plauen,292
Stadt,Plech,P,Plech,7
Stadt,Pleckhausen,P,Pleckhausen,1
Stadt,Pleidelsheim,P,Pleidelsheim,8
Stadt,Plein,P,Plein,14
Stadt,Pleinfeld,P,Pleinfeld,10
Stadt,Pleiskirchen,P,Pleiskirchen,3
Stadt,Pleß,P,Pleß,3
Stadt,Plessa,P,Plessa,15
Stadt,Plettenberg,P,Plettenberg,71
Stadt,Pleystein,P,Pleystein,10
Stadt,Pliening,P,Pliening,7
Stadt,Pliezhausen,P,Pliezhausen,3
Stadt,Plochingen,P,Plochingen,30
Stadt,Plön,P,Plön,134
Stadt,Plößberg,P,Plößberg,2
Stadt,Plothen,P,Plothen,1
Stadt,Plötzkau,P,Plötzkau,1
Stadt,Plüderhausen,P,Plüderhausen,12
Stadt,Pluwig,P,Pluwig,1
Stadt,Pockau-Lengefeld,P,Pockau-Lengefeld,3
Stadt,Pocking,P,Pocking,12
Stadt,Pöcking,P,Pöcking,9
Stadt,Podelzig,P,Podelzig,1
Stadt,Poggensee,P,Poggensee,1
Stadt,Pohl,P,Pohl,140
Stadt,Pöhl,P,Pöhl,15
Stadt,Pohle,P,Pohle,18
Stadt,Pohlheim,P,Pohlheim,9
Stadt,Pohnsdorf,P,Pohnsdorf,1
Stadt,Poing,P,Poing,38
Stadt,Polch,P,Polch,17
Stadt,Pölchow,P,Pölchow,1
Stadt,Pölich,P,Pölich,1
Stadt,Pölitz,P,Pölitz,2
Stadt,Polle,P,Polle,7
Stadt,Pollenfeld,P,Pollenfeld,2
Stadt,Pollhagen,P,Pollhagen,3
Stadt,Polling,P,Polling,27
Stadt,Polsingen,P,Polsingen,1
Stadt,Pölzig,P,Pölzig,2
Stadt,Polzow,P,Polzow,5
Stadt,Pommelsbrunn,P,Pommelsbrunn,5
Stadt,Pommern,P,Pommern,128
Stadt,Pommersfelden,P,Pommersfelden,8
Stadt,Ponitz,P,Ponitz,6
Stadt,Poppendorf,P,Poppendorf,4
Stadt,Poppenhausen,P,Poppenhausen,8
Stadt,Poppenricht,P,Poppenricht,3
Stadt,Porta Westfalica,P,Porta Westfalica,22
Stadt,Porta Westfalica,P,Porta Westfalica,23
Stadt,Poseritz,P,Poseritz,5
Stadt,Pösing,P,Pösing,2
Stadt,Pößneck,P,Pößneck,31
Stadt,Postau,P,Postau,1
Stadt,Postbauer-Heng,P,Postbauer-Heng,3
Stadt,Posterstein,P,Posterstein,9
Stadt,Postmünster,P,Postmünster,1
Stadt,Potsdam,P,Potsdam,1571
Stadt,Pottenstein,P,Pottenstein,20
Stadt,Pöttmes,P,Pöttmes,3
Stadt,Pottum,P,Pottum,1
Stadt,Poxdorf,P,Poxdorf,1
Stadt,Pracht,P,Pracht,160
Stadt,Prackenbach,P,Prackenbach,2
Stadt,Pragsdorf,P,Pragsdorf,2
Stadt,Prebberede,P,Prebberede,1
Stadt,Preetz,P,Preetz,58
Stadt,Preist,P,Preist,1
Stadt,Prem,P,Prem,19
Stadt,Premnitz,P,Premnitz,13
Stadt,Prenzlau,P,Prenzlau,43
Stadt,Prerow,P,Prerow,10
Stadt,Pressath,P,Pressath,4
Stadt,Presseck,P,Presseck,4
Stadt,Pressig,P,Pressig,1
Stadt,Pretzfeld,P,Pretzfeld,2
Stadt,Preußisch Oldendorf,P,Preußisch Oldendorf,9
Stadt,Preußisch Oldendorf,P,Preußisch Oldendorf,14
Stadt,Prezelle,P,Prezelle,2
Stadt,Priborn,P,Priborn,2
Stadt,Prichsenstadt,P,Prichsenstadt,6
Stadt,Priepert,P,Priepert,2
Stadt,Priesendorf,P,Priesendorf,1
Stadt,Priestewitz,P,Priestewitz,4
Stadt,Prinzhöfte,P,Prinzhöfte,3
Stadt,Pripsleben,P,Pripsleben,1
Stadt,Prislich,P,Prislich,1
Stadt,Prittriching,P,Prittriching,4
Stadt,Pritzier,P,Pritzier,4
Stadt,Pritzwalk,P,Pritzwalk,23
Stadt,Probstei,P,Probstei,11
Stadt,Probsteierhagen,P,Probsteierhagen,2
Stadt,Probstzella,P,Probstzella,9
Stadt,Prohn,P,Prohn,3
Stadt,Pronstorf,P,Pronstorf,4
Stadt,Prosselsheim,P,Prosselsheim,3
Stadt,Prötzel,P,Prötzel,2
Stadt,Prüll,P,Prüll,1
Stadt,Prüm,P,Prüm,44
Stadt,Prümzurlay,P,Prümzurlay,2
Stadt,Prutting,P,Prutting,1
Stadt,Püchersreuth,P,Püchersreuth,1
Stadt,Puchheim,P,Puchheim,40
Stadt,Pudagla,P,Pudagla,4
Stadt,Puderbach,P,Puderbach,9
Stadt,Pulheim,P,Pulheim,26
Stadt,Pullenreuth,P,Pullenreuth,3
Stadt,Puls,P,Puls,291
Stadt,Pulsnitz,P,Pulsnitz,27
Stadt,Pünderich,P,Pünderich,2
Stadt,Pürgen,P,Pürgen,3
Stadt,Puschendorf,P,Puschendorf,3
Stadt,Puschwitz,P,Puschwitz,1
Stadt,Putbus,P,Putbus,24
Stadt,Putgarten,P,Putgarten,3
Stadt,Putlitz,P,Putlitz,10
Stadt,Püttlingen,P,Püttlingen,17
Stadt,Putzbrunn,P,Putzbrunn,20
Stadt,Pyrbaum,P,Pyrbaum,1
Stadt,Quakenbrück,Q,Quakenbrück,31
Stadt,Quarnbek,Q,Quarnbek,1
Stadt,Quedlinburg,Q,Quedlinburg,89
Stadt,Queidersbach,Q,Queidersbach,2
Stadt,Quendorf,Q,Quendorf,2
Stadt,Querfurt,Q,Querfurt,11
Stadt,Quernheim,Q,Quernheim,3
Stadt,Quickborn,Q,Quickborn,31
Stadt,Quierschied,Q,Quierschied,10
Stadt,Quirnbach/Pfalz,Q,Quirnbach/Pfalz,1
Stadt,Quitzdorf am See,Q,Quitzdorf am See,1
Stadt,Rabel,R,Rabel,5
Stadt,Raben Steinfeld,R,Raben Steinfeld,3
Stadt,Rabenau,R,Rabenau,17
Stadt,Rabenholz,R,Rabenholz,2
Stadt,Räbke,R,Räbke,4
Stadt,Räckelwitz,R,Räckelwitz,4
Stadt,Rackwitz,R,Rackwitz,11
Stadt,Radbruch,R,Radbruch,6
Stadt,Raddestorf,R,Raddestorf,2
Stadt,Rade,R,Rade,12
Stadt,Radeberg,R,Radeberg,61
Stadt,Radebeul,R,Radebeul,114
Stadt,Radeburg,R,Radeburg,27
Stadt,Radevormwald,R,Radevormwald,43
Stadt,Radibor,R,Radibor,9
Stadt,Radolfshausen,R,Radolfshausen,3
Stadt,Radolfzell am Bodensee,R,Radolfzell am Bodensee,1
Stadt,Raesfeld,R,Raesfeld,33
Stadt,Ragow-Merz,R,Ragow-Merz,1
Stadt,Rahden,R,Rahden,38
Stadt,Rain,R,Rain,88
Stadt,Rainau,R,Rainau,5
Stadt,Raisting,R,Raisting,10
Stadt,Raitenbuch,R,Raitenbuch,5
Stadt,Ralbitz-Rosenthal,R,Ralbitz-Rosenthal,3
Stadt,Ralingen,R,Ralingen,1
Stadt,Ralswiek,R,Ralswiek,7
Stadt,Ramberg,R,Ramberg,5
Stadt,Rambin,R,Rambin,1
Stadt,Ramin,R,Ramin,24
Stadt,Rammenau,R,Rammenau,11
Stadt,Rammingen,R,Rammingen,3
Stadt,Ramsen,R,Ramsen,5
Stadt,Ramstedt,R,Ramstedt,1
Stadt,Ramstein-Miesenbach,R,Ramstein-Miesenbach,7
Stadt,Randersacker,R,Randersacker,4
Stadt,Rangendingen,R,Rangendingen,3
Stadt,Rangsdorf,R,Rangsdorf,20
Stadt,Ranis,R,Ranis,15
Stadt,Rankwitz,R,Rankwitz,2
Stadt,Rannungen,R,Rannungen,2
Stadt,Ransbach-Baumbach,R,Ransbach-Baumbach,14
Stadt,Ranschbach,R,Ranschbach,3
Stadt,Ranstadt,R,Ranstadt,3
Stadt,Rantrum,R,Rantrum,1
Stadt,Rantzau,R,Rantzau,17
Stadt,Rappin,R,Rappin,1
Stadt,Rasdorf,R,Rasdorf,3
Stadt,Rastatt,R,Rastatt,110
Stadt,Rastdorf,R,Rastdorf,4
Stadt,Rastede,R,Rastede,33
Stadt,Rastenberg,R,Rastenberg,7
Stadt,Rastorf,R,Rastorf,2
Stadt,Rastow,R,Rastow,4
Stadt,Ratekau,R,Ratekau,12
Stadt,Rathen,R,Rathen,17
Stadt,Rathenow,R,Rathenow,51
Stadt,Rathmannsdorf,R,Rathmannsdorf,4
Stadt,Ratingen,R,Ratingen,154
Stadt,Ratshausen,R,Ratshausen,1
Stadt,Rattelsdorf,R,Rattelsdorf,2
Stadt,Rattenberg,R,Rattenberg,5
Stadt,Rattiszell,R,Rattiszell,2
Stadt,Ratzeburg,R,Ratzeburg,57
Stadt,Rätzlingen,R,Rätzlingen,1
Stadt,Raubling,R,Raubling,4
Stadt,Rauda,R,Rauda,1
Stadt,Rauen,R,Rauen,8
Stadt,Rauenberg,R,Rauenberg,6
Stadt,Rauhenebrach,R,Rauhenebrach,2
Stadt,Raumbach,R,Raumbach,1
Stadt,Raunheim,R,Raunheim,20
Stadt,Rauschenberg,R,Rauschenberg,14
Stadt,Rauschwitz,R,Rauschwitz,1
Stadt,Ravensburg,R,Ravensburg,320
Stadt,Ravenstein,R,Ravenstein,4
Stadt,Rayerschied,R,Rayerschied,1
Stadt,Rech,R,Rech,26
Stadt,Rechberghausen,R,Rechberghausen,5
Stadt,Rechenberg-Bienenmühle,R,Rechenberg-Bienenmühle,6
Stadt,Rechlin,R,Rechlin,9
Stadt,Rechtenbach,R,Rechtenbach,4
Stadt,Rechtenstein,R,Rechtenstein,4
Stadt,Rechtmehring,R,Rechtmehring,1
Stadt,Rechtsupweg,R,Rechtsupweg,2
Stadt,Recke,R,Recke,24
Stadt,Reckendorf,R,Reckendorf,1
Stadt,Recklinghausen,R,Recklinghausen,234
Stadt,Redefin,R,Redefin,5
Stadt,Rednitzhembach,R,Rednitzhembach,3
Stadt,Rees,R,Rees,73
Stadt,Reesdorf,R,Reesdorf,1
Stadt,Reeßum,R,Reeßum,4
Stadt,Regen,R,Regen,1950
Stadt,Regensburg,R,Regensburg,1348
Stadt,Regenstauf,R,Regenstauf,12
Stadt,Regis-Breitingen,R,Regis-Breitingen,2
Stadt,Regnitzlosau,R,Regnitzlosau,2
Stadt,Rehau,R,Rehau,26
Stadt,Rehbach,R,Rehbach,4
Stadt,Rehburg-Loccum,R,Rehburg-Loccum,5
Stadt,Rehden,R,Rehden,20
Stadt,Rehe,R,Rehe,113
Stadt,Reher,R,Reher,8
Stadt,Rehfelde,R,Rehfelde,4
Stadt,Rehling,R,Rehling,6
Stadt,Rehlingen,R,Rehlingen,13
Stadt,Rehlingen-Siersburg,R,Rehlingen-Siersburg,3
Stadt,Rehna,R,Rehna,11
Stadt,Rehweiler,R,Rehweiler,3
Stadt,Reich,R,Reich,1793
Stadt,Reichenau,R,Reichenau,72
Stadt,Reichenbach,R,Reichenbach,207
Stadt,Reichenbach im Vogtland,R,Reichenbach im Vogtland,11
Stadt,Reichenberg,R,Reichenberg,35
Stadt,Reichenschwand,R,Reichenschwand,4
Stadt,Reichenwalde,R,Reichenwalde,1
Stadt,Reichersbeuern,R,Reichersbeuern,7
Stadt,Reichertshausen,R,Reichertshausen,4
Stadt,Reichertshofen,R,Reichertshofen,17
Stadt,Reichling,R,Reichling,16
Stadt,Reichshof,R,Reichshof,7
Stadt,Reichstädt,R,Reichstädt,2
Stadt,Reifenberg,R,Reifenberg,12
Stadt,Reiff,R,Reiff,5
Stadt,Reifferscheid,R,Reifferscheid,9
Stadt,Reil,R,Reil,19
Stadt,Reilingen,R,Reilingen,4
Stadt,Reimlingen,R,Reimlingen,4
Stadt,Reinbek,R,Reinbek,70
Stadt,Reinhardshagen,R,Reinhardshagen,7
Stadt,Reinhardtsdorf-Schöna,R,Reinhardtsdorf-Schöna,3
Stadt,Reinheim,R,Reinheim,16
Stadt,Reinholterode,R,Reinholterode,1
Stadt,Reinsberg,R,Reinsberg,14
Stadt,Reinsdorf,R,Reinsdorf,18
Stadt,Reinstorf,R,Reinstorf,4
Stadt,Reipeldingen,R,Reipeldingen,1
Stadt,Reipoltskirchen,R,Reipoltskirchen,1
Stadt,Reisbach,R,Reisbach,11
Stadt,Reischach,R,Reischach,5
Stadt,Reiskirchen,R,Reiskirchen,8
Stadt,Reit im Winkl,R,Reit im Winkl,8
Stadt,Reitwein,R,Reitwein,1
Stadt,Reitzenhain,R,Reitzenhain,5
Stadt,Reken,R,Reken,21
Stadt,Rellingen,R,Rellingen,20
Stadt,Relsberg,R,Relsberg,2
Stadt,Remagen,R,Remagen,48
Stadt,Remchingen,R,Remchingen,9
Stadt,Remlingen,R,Remlingen,4
Stadt,Remptendorf,R,Remptendorf,2
Stadt,Remscheid,R,Remscheid,129
Stadt,Remse,R,Remse,4
Stadt,Remseck am Neckar,R,Remseck am Neckar,5
Stadt,Remshalden,R,Remshalden,4
Stadt,Renchen,R,Renchen,12
Stadt,Rendsburg,R,Rendsburg,119
Stadt,Rengsdorf,R,Rengsdorf,4
